State,County,Year,Month,tmax,tmin,prcp_monttl
California,Shasta,2003,9,12.32,,
California,Shasta,2003,3,,6.3,
California,Shasta,2003,12,24.27,,
California,Shasta,2003,5,,3.44,
California,Shasta,2003,10,,,17.4
California,Shasta,2003,2,,,17.78
California,Shasta,2003,4,,19.12,
California,Shasta,2003,11,,,19.61
California,Shasta,2003,1,,15.51,
California,Shasta,2003,7,,,15.79
California,Shasta,2003,8,,,19.82
California,Sierra,2003,6,,24.62,
California,Sierra,2003,8,,,0.09
California,Sierra,2003,7,,,19.65
California,Sierra,2003,5,38.67,,
California,Sierra,2003,9,,,8.79
California,Sierra,2003,12,24.47,,
California,Sierra,2003,11,,13.46,
California,Sierra,2003,10,,,19.81
California,Sierra,2003,3,,3.15,
California,Sierra,2003,1,25.19,,
California,Sierra,2003,4,31.6,,
California,Sierra,2003,2,,,1.87
California,Siskiyou,2003,4,,15.04,
California,Siskiyou,2003,9,,,14.53
California,Siskiyou,2003,7,,1.02,
California,Siskiyou,2003,2,,,8.35
California,Siskiyou,2003,3,,,2.79
California,Siskiyou,2003,12,,-2.83,
California,Siskiyou,2003,10,,-3.62,
California,Siskiyou,2003,5,,-0.48,
California,Siskiyou,2003,1,34.46,,
California,Siskiyou,2003,8,,22.83,
California,Siskiyou,2003,11,,,4.28
California,Siskiyou,2003,6,34.85,,
California,Solano,2003,7,,1.73,
California,Solano,2003,10,,,7.87
California,Solano,2003,5,,,7.77
California,Solano,2003,4,,7.87,
California,Solano,2003,6,24.25,,
California,Solano,2003,2,,,11.31
California,Solano,2003,1,,,11.4
California,Solano,2003,8,,15.7,
California,Solano,2003,12,,,13.32
California,Solano,2003,9,,,13.56
California,Solano,2003,11,31.25,,
California,Solano,2003,3,,-3.53,
California,Sonoma,2003,4,,-2.58,
California,Sonoma,2003,2,,,14.5
California,Sonoma,2003,8,38.37,,
California,Sonoma,2003,6,10.67,,
California,Sonoma,2003,11,32.41,,
California,Sonoma,2003,10,,1.65,
California,Sonoma,2003,7,,18.65,
California,Sonoma,2003,12,37.33,,
California,Sonoma,2003,5,,15.93,
California,Sonoma,2003,1,,4.37,
California,Sonoma,2003,3,,,17.1
California,Sonoma,2003,9,,7.8,
California,Stanislaus,2003,1,16.27,,
California,Stanislaus,2003,11,36.95,,
California,Stanislaus,2003,12,,3.94,
California,Stanislaus,2003,2,,17.09,
California,Stanislaus,2003,9,,5.43,
California,Stanislaus,2003,4,,,5.05
California,Stanislaus,2003,10,,,9.16
California,Stanislaus,2003,5,21.88,,
California,Stanislaus,2003,3,,5.2,
California,Stanislaus,2003,7,,,11.17
California,Stanislaus,2003,8,44.55,,
California,Stanislaus,2003,6,32.12,,
California,Sutter,2003,8,,,4.8
California,Sutter,2003,6,,,16.31
California,Sutter,2003,9,,-0.84,
California,Sutter,2003,1,,13.29,
California,Sutter,2003,12,,9.43,
California,Sutter,2003,3,,,14.15
California,Sutter,2003,5,,,11.92
California,Sutter,2003,4,,,11.89
California,Sutter,2003,7,,,12.16
California,Sutter,2003,11,34.4,,
California,Sutter,2003,2,29.14,,
California,Sutter,2003,10,13.92,,
California,Tehama,2003,10,,,10.24
California,Tehama,2003,9,,1.48,
California,Tehama,2003,2,15.85,,
California,Tehama,2003,12,,,15.26
California,Tehama,2003,7,,6.98,
California,Tehama,2003,6,11.74,,
California,Tehama,2003,1,,,9.64
California,Tehama,2003,4,,21.77,
California,Tehama,2003,5,30.03,,
California,Tehama,2003,11,,,14.32
California,Tehama,2003,8,,,11.53
California,Tehama,2003,3,15.63,,
California,Trinity,2003,8,,20.54,
California,Trinity,2003,6,32.3,,
California,Trinity,2003,10,,,9.21
California,Trinity,2003,11,11.36,,
California,Trinity,2003,4,,24.72,
California,Trinity,2003,5,39.28,,
California,Trinity,2003,9,,,19.58
California,Trinity,2003,7,43.74,,
California,Trinity,2003,1,,8.29,
California,Trinity,2003,12,,,5.08
California,Trinity,2003,2,,,10.7
California,Trinity,2003,3,,21.2,
California,Tulare,2003,11,,,3.76
California,Tulare,2003,2,,7.54,
California,Tulare,2003,9,10.2,,
California,Tulare,2003,6,,19.6,
California,Tulare,2003,4,,-0.37,
California,Tulare,2003,10,42.79,,
California,Tulare,2003,7,,,5.82
California,Tulare,2003,1,,11.2,
California,Tulare,2003,8,,,6.87
California,Tulare,2003,12,,2.88,
California,Tulare,2003,3,,-4.74,
California,Tulare,2003,5,24.79,,
California,Tuolumne,2003,2,,,6.03
California,Tuolumne,2003,8,37.28,,
California,Tuolumne,2003,6,,7.63,
California,Tuolumne,2003,4,,,2.33
California,Tuolumne,2003,1,,12.0,
California,Tuolumne,2003,12,12.23,,
California,Tuolumne,2003,5,40.18,,
California,Tuolumne,2003,11,,,15.51
California,Tuolumne,2003,7,,,10.89
California,Tuolumne,2003,9,,,0.56
California,Tuolumne,2003,10,13.59,,
California,Tuolumne,2003,3,,,1.45
California,Ventura,2003,3,,,2.37
California,Ventura,2003,6,,,13.9
California,Ventura,2003,8,40.42,,
California,Ventura,2003,9,41.92,,
California,Ventura,2003,4,11.0,,
California,Ventura,2003,7,,9.14,
California,Ventura,2003,2,,10.45,
California,Ventura,2003,12,,4.49,
California,Ventura,2003,10,,,10.91
California,Ventura,2003,5,,,13.27
California,Ventura,2003,11,45.0,,
California,Ventura,2003,1,44.5,,
California,Yolo,2003,6,36.28,,
California,Yolo,2003,1,,,11.44
California,Yolo,2003,12,,,6.99
California,Yolo,2003,9,,,1.36
California,Yolo,2003,4,,24.96,
California,Yolo,2003,10,39.76,,
California,Yolo,2003,11,,7.91,
California,Yolo,2003,7,,,12.78
California,Yolo,2003,3,,7.73,
California,Yolo,2003,8,,5.67,
California,Yolo,2003,2,,12.79,
California,Yolo,2003,5,20.15,,
California,Yuba,2003,5,,-1.17,
California,Yuba,2003,8,23.88,,
California,Yuba,2003,3,,,17.21
California,Yuba,2003,10,,-3.41,
California,Yuba,2003,7,,,17.68
California,Yuba,2003,1,,,6.05
California,Yuba,2003,11,25.89,,
California,Yuba,2003,6,,,17.61
California,Yuba,2003,2,,13.83,
California,Yuba,2003,12,,15.59,
California,Yuba,2003,9,16.18,,
California,Yuba,2003,4,40.63,,
California,Alameda,2004,10,,3.02,
California,Alameda,2004,3,14.45,,
California,Alameda,2004,8,,8.87,
California,Alameda,2004,5,27.86,,
California,Alameda,2004,4,31.8,,
California,Alameda,2004,7,37.05,,
California,Alameda,2004,6,,12.89,
California,Alameda,2004,11,,-2.12,
California,Alameda,2004,1,,-2.56,
California,Alameda,2004,9,15.76,,
California,Alameda,2004,2,,,10.31
California,Alameda,2004,12,,,9.86
California,Alpine,2004,8,,,6.55
California,Alpine,2004,9,,,13.53
California,Alpine,2004,3,,,16.41
California,Alpine,2004,7,,,1.09
California,Alpine,2004,12,,16.51,
California,Alpine,2004,10,,,19.51
California,Alpine,2004,2,,23.03,
California,Alpine,2004,1,14.89,,
California,Alpine,2004,4,,11.11,
California,Alpine,2004,5,,12.32,
California,Alpine,2004,6,11.74,,
California,Alpine,2004,11,,,18.8
California,Amador,2004,6,39.0,,
California,Amador,2004,3,,12.38,
California,Amador,2004,4,,,14.08
California,Amador,2004,5,,,3.48
California,Amador,2004,2,16.04,,
California,Amador,2004,9,,,2.66
California,Amador,2004,7,,12.41,
California,Amador,2004,1,,,18.13
California,Amador,2004,12,39.9,,
California,Amador,2004,10,12.07,,
California,Amador,2004,11,,,0.96
California,Amador,2004,8,36.68,,
California,Butte,2004,3,,7.82,
California,Butte,2004,2,,,18.79
California,Butte,2004,12,,-0.07,
California,Butte,2004,6,,,19.91
California,Butte,2004,10,,9.86,
California,Butte,2004,4,,-0.15,
California,Butte,2004,8,,,0.1
California,Butte,2004,11,,22.83,
California,Butte,2004,7,,-4.68,
California,Butte,2004,9,,,11.44
California,Butte,2004,1,42.2,,
California,Butte,2004,5,,,6.06
California,Calaveras,2004,11,,,12.49
California,Calaveras,2004,6,,,19.23
California,Calaveras,2004,9,,-4.64,
California,Calaveras,2004,10,,14.66,
California,Calaveras,2004,1,,22.13,
California,Calaveras,2004,7,,13.91,
California,Calaveras,2004,3,,14.23,
California,Calaveras,2004,12,,,5.31
California,Calaveras,2004,8,,,6.77
California,Calaveras,2004,5,12.28,,
California,Calaveras,2004,2,,,4.26
California,Calaveras,2004,4,,,14.7
California,Colusa,2004,3,,-3.07,
California,Colusa,2004,11,,,12.19
California,Colusa,2004,12,23.73,,
California,Colusa,2004,5,,8.85,
California,Colusa,2004,9,,,1.69
California,Colusa,2004,2,25.29,,
California,Colusa,2004,8,,7.22,
California,Colusa,2004,1,,5.41,
California,Colusa,2004,7,,,18.19
California,Colusa,2004,10,,23.05,
California,Colusa,2004,6,,,9.7
California,Colusa,2004,4,,15.5,
California,Contra Costa,2004,6,10.42,,
California,Contra Costa,2004,1,,16.18,
California,Contra Costa,2004,12,,13.17,
California,Contra Costa,2004,2,,11.67,
California,Contra Costa,2004,8,,16.32,
California,Contra Costa,2004,3,,4.67,
California,Contra Costa,2004,11,,,17.67
California,Contra Costa,2004,5,41.04,,
California,Contra Costa,2004,7,29.15,,
California,Contra Costa,2004,9,,22.8,
California,Contra Costa,2004,10,,16.18,
California,Contra Costa,2004,4,31.35,,
California,Del Norte,2004,9,,,19.54
California,Del Norte,2004,6,,,0.18
California,Del Norte,2004,4,29.79,,
California,Del Norte,2004,11,,-1.44,
California,Del Norte,2004,3,22.62,,
California,Del Norte,2004,12,18.44,,
California,Del Norte,2004,1,,16.39,
California,Del Norte,2004,2,,,12.5
California,Del Norte,2004,5,,,1.14
California,Del Norte,2004,10,,,19.73
California,Del Norte,2004,8,23.56,,
California,Del Norte,2004,7,,,19.81
California,El Dorado,2004,10,14.01,,
California,El Dorado,2004,5,,17.78,
California,El Dorado,2004,1,,,10.42
California,El Dorado,2004,8,,,13.68
California,El Dorado,2004,6,,,9.14
California,El Dorado,2004,12,,,13.13
California,El Dorado,2004,9,,13.29,
California,El Dorado,2004,2,33.43,,
California,El Dorado,2004,3,11.39,,
California,El Dorado,2004,7,22.95,,
California,El Dorado,2004,11,19.91,,
California,El Dorado,2004,4,,11.19,
California,Fresno,2004,1,,,3.44
California,Fresno,2004,6,21.79,,
California,Fresno,2004,5,,,16.62
California,Fresno,2004,12,20.61,,
California,Fresno,2004,2,13.47,,
California,Fresno,2004,7,,,12.89
California,Fresno,2004,10,,21.2,
California,Fresno,2004,3,,,14.38
California,Fresno,2004,4,36.07,,
California,Fresno,2004,9,40.91,,
California,Fresno,2004,11,11.6,,
California,Fresno,2004,8,15.94,,
California,Glenn,2004,11,,2.04,
California,Glenn,2004,12,,,8.28
California,Glenn,2004,9,,-2.48,
California,Glenn,2004,10,29.92,,
California,Glenn,2004,6,,,2.77
California,Glenn,2004,3,,17.83,
California,Glenn,2004,8,,2.03,
California,Glenn,2004,7,,,8.05
California,Glenn,2004,4,,,7.01
California,Glenn,2004,2,15.43,,
California,Glenn,2004,1,,,17.88
California,Glenn,2004,5,,20.54,
California,Humboldt,2004,5,24.55,,
California,Humboldt,2004,7,,20.24,
California,Humboldt,2004,2,,17.38,
California,Humboldt,2004,3,,24.83,
California,Humboldt,2004,4,,-0.55,
California,Humboldt,2004,10,,,8.56
California,Humboldt,2004,11,28.21,,
California,Humboldt,2004,1,,-3.03,
California,Humboldt,2004,6,,,17.6
California,Humboldt,2004,12,16.77,,
California,Humboldt,2004,8,,,15.45
California,Humboldt,2004,9,,17.63,
California,Imperial,2004,12,,,19.81
California,Imperial,2004,2,16.35,,
California,Imperial,2004,3,,,2.38
California,Imperial,2004,9,,,6.0
California,Imperial,2004,11,,-0.72,
California,Imperial,2004,10,23.89,,
California,Imperial,2004,4,,18.51,
California,Imperial,2004,8,,14.42,
California,Imperial,2004,7,24.4,,
California,Imperial,2004,1,,20.12,
California,Imperial,2004,6,,,3.11
California,Imperial,2004,5,,,19.56
California,Inyo,2004,11,22.11,,
California,Inyo,2004,2,,2.62,
California,Inyo,2004,1,38.88,,
California,Inyo,2004,8,,2.07,
California,Inyo,2004,4,,18.8,
California,Inyo,2004,10,,4.62,
California,Inyo,2004,6,15.69,,
California,Inyo,2004,9,43.02,,
California,Inyo,2004,12,12.46,,
California,Inyo,2004,7,12.84,,
California,Inyo,2004,3,,,2.15
California,Inyo,2004,5,,5.26,
California,Kern,2004,2,,,14.36
California,Kern,2004,7,,,9.67
California,Kern,2004,1,,,1.5
California,Kern,2004,4,,11.43,
California,Kern,2004,6,,,5.73
California,Kern,2004,9,,10.11,
California,Kern,2004,3,,,19.52
California,Kern,2004,10,,20.92,
California,Kern,2004,12,,1.45,
California,Kern,2004,11,,,1.46
California,Kern,2004,8,,1.75,
California,Kern,2004,5,22.63,,
California,Kings,2004,1,,14.22,
California,Kings,2004,11,41.39,,
California,Kings,2004,9,,,6.32
California,Kings,2004,8,,16.48,
California,Kings,2004,6,,,9.4
California,Kings,2004,10,30.7,,
California,Kings,2004,5,,8.24,
California,Kings,2004,4,,,6.52
California,Kings,2004,12,,,13.57
California,Kings,2004,7,,13.69,
California,Kings,2004,3,39.49,,
California,Kings,2004,2,34.97,,
California,Lake,2004,8,,,6.65
California,Lake,2004,10,38.61,,
California,Lake,2004,3,32.8,,
California,Lake,2004,4,42.63,,
California,Lake,2004,6,,,7.38
California,Lake,2004,7,,,1.08
California,Lake,2004,9,11.87,,
California,Lake,2004,12,25.1,,
California,Lake,2004,1,,,9.13
California,Lake,2004,2,19.85,,
California,Lake,2004,5,,18.07,
California,Lake,2004,11,16.54,,
California,Lassen,2004,5,,,18.96
California,Lassen,2004,3,,,16.32
California,Lassen,2004,6,,,7.41
California,Lassen,2004,9,26.46,,
California,Lassen,2004,10,,,4.45
California,Lassen,2004,2,39.79,,
California,Lassen,2004,11,,11.04,
California,Lassen,2004,1,34.58,,
California,Lassen,2004,4,,20.32,
California,Lassen,2004,12,,,17.53
California,Lassen,2004,8,22.48,,
California,Lassen,2004,7,,,5.33
California,Los Angeles,2004,8,43.52,,
California,Los Angeles,2004,4,,,9.03
California,Los Angeles,2004,5,,,11.2
California,Los Angeles,2004,9,,-1.23,
California,Los Angeles,2004,1,,20.92,
California,Los Angeles,2004,3,,,19.28
California,Los Angeles,2004,11,23.17,,
California,Los Angeles,2004,6,,16.52,
California,Los Angeles,2004,2,,14.52,
California,Los Angeles,2004,7,,,0.23
California,Los Angeles,2004,12,,,14.92
California,Los Angeles,2004,10,22.15,,
California,Madera,2004,4,,,2.43
California,Madera,2004,8,,,9.65
California,Madera,2004,10,,,17.28
California,Madera,2004,6,,9.6,
California,Madera,2004,7,,11.19,
California,Madera,2004,12,,,0.16
California,Madera,2004,5,,10.6,
California,Madera,2004,11,31.15,,
California,Madera,2004,2,,,15.46
California,Madera,2004,9,41.38,,
California,Madera,2004,1,,21.74,
California,Madera,2004,3,,6.14,
California,Marin,2004,7,,19.65,
California,Marin,2004,2,,,14.18
California,Marin,2004,11,,,10.69
California,Marin,2004,10,21.53,,
California,Marin,2004,8,30.36,,
California,Marin,2004,6,10.24,,
California,Marin,2004,1,,4.88,
California,Marin,2004,9,,8.79,
California,Marin,2004,12,,,10.08
California,Marin,2004,3,,24.71,
California,Marin,2004,4,,19.08,
California,Marin,2004,5,,,17.13
California,Mariposa,2004,12,,7.77,
California,Mariposa,2004,5,,20.53,
California,Mariposa,2004,8,40.37,,
California,Mariposa,2004,3,22.81,,
California,Mariposa,2004,9,38.22,,
California,Mariposa,2004,10,44.51,,
California,Mariposa,2004,11,,20.95,
California,Mariposa,2004,1,33.29,,
California,Mariposa,2004,2,,-2.37,
California,Mariposa,2004,7,38.63,,
California,Mariposa,2004,4,24.71,,
California,Mariposa,2004,6,13.6,,
California,Mendocino,2004,1,,1.57,
California,Mendocino,2004,7,29.74,,
California,Mendocino,2004,4,33.16,,
California,Mendocino,2004,3,,,11.19
California,Mendocino,2004,5,,2.38,
California,Mendocino,2004,11,13.88,,
California,Mendocino,2004,8,,4.41,
California,Mendocino,2004,10,,,14.13
California,Mendocino,2004,2,13.32,,
California,Mendocino,2004,9,,-0.73,
California,Mendocino,2004,6,,14.4,
California,Mendocino,2004,12,,,13.95
California,Merced,2004,6,36.72,,
California,Merced,2004,3,16.38,,
California,Merced,2004,1,23.52,,
California,Merced,2004,10,,0.42,
California,Merced,2004,7,33.15,,
California,Merced,2004,12,,,9.6
California,Merced,2004,2,,,3.81
California,Merced,2004,8,,17.22,
California,Merced,2004,4,33.85,,
California,Merced,2004,5,,2.39,
California,Merced,2004,9,44.72,,
California,Merced,2004,11,,17.1,
California,Modoc,2004,10,,,13.4
California,Modoc,2004,3,,,11.57
California,Modoc,2004,2,37.13,,
California,Modoc,2004,6,,,4.62
California,Modoc,2004,4,,,5.02
California,Modoc,2004,1,,,3.18
California,Modoc,2004,11,,,4.13
California,Modoc,2004,8,,4.44,
California,Modoc,2004,9,,10.02,
California,Modoc,2004,5,,-0.34,
California,Modoc,2004,12,,16.2,
California,Modoc,2004,7,42.24,,
California,Mono,2004,10,15.31,,
California,Mono,2004,3,31.89,,
California,Mono,2004,11,10.28,,
California,Mono,2004,2,26.01,,
California,Mono,2004,7,,,6.0
California,Mono,2004,4,,5.7,
California,Mono,2004,5,,,7.55
California,Mono,2004,6,,19.16,
California,Mono,2004,8,34.86,,
California,Mono,2004,12,16.12,,
California,Mono,2004,1,,6.87,
California,Mono,2004,9,,,3.66
California,Monterey,2004,3,,4.04,
California,Monterey,2004,8,,,2.23
California,Monterey,2004,1,,,18.2
California,Monterey,2004,10,,19.58,
California,Monterey,2004,11,14.48,,
California,Monterey,2004,9,32.75,,
California,Monterey,2004,12,,,12.48
California,Monterey,2004,5,,,12.02
California,Monterey,2004,6,29.85,,
California,Monterey,2004,7,,23.54,
California,Monterey,2004,4,44.82,,
California,Monterey,2004,2,33.89,,
California,Napa,2004,12,,-0.73,
California,Napa,2004,5,,24.78,
California,Napa,2004,7,,8.02,
California,Napa,2004,8,,,8.12
California,Napa,2004,2,,,18.1
California,Napa,2004,3,32.2,,
California,Napa,2004,4,,,7.18
California,Napa,2004,6,,20.49,
California,Napa,2004,11,,-3.97,
California,Napa,2004,9,32.31,,
California,Napa,2004,1,,,3.14
California,Napa,2004,10,,,2.02
California,Nevada,2004,11,34.54,,
California,Nevada,2004,1,14.17,,
California,Nevada,2004,9,,-3.93,
California,Nevada,2004,5,36.56,,
California,Nevada,2004,10,10.5,,
California,Nevada,2004,8,,16.7,
California,Nevada,2004,6,17.13,,
California,Nevada,2004,12,21.74,,
California,Nevada,2004,3,,-0.43,
California,Nevada,2004,4,34.19,,
California,Nevada,2004,7,,12.9,
California,Nevada,2004,2,19.87,,
California,Orange,2004,5,44.46,,
California,Orange,2004,1,,2.97,
California,Orange,2004,8,,,2.35
California,Orange,2004,7,,0.55,
California,Orange,2004,11,,16.46,
California,Orange,2004,12,22.71,,
California,Orange,2004,3,,,9.75
California,Orange,2004,9,44.59,,
California,Orange,2004,2,,,7.02
California,Orange,2004,10,,,6.57
California,Orange,2004,4,37.65,,
California,Orange,2004,6,,,1.08
California,Placer,2004,1,,,17.28
California,Placer,2004,5,29.38,,
California,Placer,2004,4,,,17.63
California,Placer,2004,12,16.26,,
California,Placer,2004,10,,,4.26
California,Placer,2004,9,29.12,,
California,Placer,2004,7,,-2.85,
California,Placer,2004,11,,,2.51
California,Placer,2004,2,,,4.67
California,Placer,2004,6,,15.12,
California,Placer,2004,8,14.26,,
California,Placer,2004,3,21.7,,
California,Plumas,2004,1,,3.36,
California,Plumas,2004,10,,-2.54,
California,Plumas,2004,6,28.25,,
California,Plumas,2004,2,,,17.7
California,Plumas,2004,9,,16.52,
California,Plumas,2004,7,,8.41,
California,Plumas,2004,4,30.4,,
California,Plumas,2004,5,,-2.77,
California,Plumas,2004,3,23.58,,
California,Plumas,2004,11,,1.23,
California,Plumas,2004,12,,,18.66
California,Plumas,2004,8,,,7.55
California,Riverside,2004,5,,,2.36
California,Riverside,2004,7,,2.62,
California,Riverside,2004,6,,,15.5
California,Riverside,2004,2,,,6.7
California,Riverside,2004,8,,,5.77
California,Riverside,2004,12,25.92,,
California,Riverside,2004,1,15.6,,
California,Riverside,2004,4,,-0.25,
California,Riverside,2004,11,,,8.48
California,Riverside,2004,10,11.53,,
California,Riverside,2004,9,,4.99,
California,Riverside,2004,3,,10.51,
California,Sacramento,2004,7,,8.77,
California,Sacramento,2004,2,20.1,,
California,Sacramento,2004,1,38.77,,
California,Sacramento,2004,5,,14.35,
California,Sacramento,2004,6,,4.79,
California,Sacramento,2004,9,19.25,,
